id,usuario,mensaje,usuario_responde,fecha,likes,retweets
7463438053,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-20T16:28:05.015141,879,264
2672205455,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-12T23:38:19.267576,377,159
4830354490,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-01T06:38:54.318217,555,260
1793833723,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-22T07:03:43.457662,323,216
9716199001,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-03T18:30:02.304628,403,454
8639170637,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-03T21:46:58.897298,751,178
4969952018,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-07T08:14:52.179549,687,450
6915420346,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-13T06:13:02.268528,133,343
8313636100,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-07T20:23:48.419712,387,304
6212809380,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-10T13:11:52.339977,786,417
8696935879,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-04T11:26:00.935593,788,421
1248872076,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-09T01:53:20.981183,294,342
2231951978,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-14T23:55:47.408759,338,25
1969992961,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-11T07:19:29.788551,65,216
7345156560,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-22T18:05:56.546471,330,302
3519243506,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-20T15:17:55.032854,574,364
2749250097,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-05T10:16:51.794076,174,431
4105064001,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-25T10:35:57.702443,916,154
3172620347,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-02T21:47:24.354989,616,317
7233251393,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-09T16:49:04.516406,73,163
2796451594,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-03T09:27:15.470938,825,73
5010545458,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-19T01:13:54.838358,542,184
2262498713,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-14T11:45:04.030995,934,62
4208964711,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-22T12:48:53.336089,270,295
3707882231,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-21T04:41:27.637234,842,228
2449516299,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-13T18:44:26.849126,774,331
6993612051,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-12T07:13:41.468870,624,390
9789042402,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-19T00:09:13.222916,524,64
5848100876,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-21T06:06:59.727063,267,174
5253126856,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-14T12:06:36.562674,539,340
6167628255,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-11T03:19:48.497938,304,96
5412089004,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-04T23:56:02.527653,11,160
2956910592,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-09T07:35:22.792293,459,353
4200443405,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-03T14:15:51.622787,884,83
6233864644,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-24T07:07:18.571724,979,65
2528129357,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-22T05:13:24.750186,765,103
6082681041,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-15T20:22:16.360399,231,40
8934658811,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-12T00:26:20.859700,621,298
4875855229,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-17T02:58:57.892771,232,343
8865766768,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-08T12:54:51.510261,153,262
5136607835,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-04T00:09:32.551924,655,492
3381691296,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-21T14:31:46.955038,775,114
9526141003,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-21T06:04:37.316412,982,203
6766462946,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-07T03:54:42.393187,950,218
3270353915,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-11T13:50:17.815551,324,103
1910364493,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-17T17:54:26.847634,11,427
1533164924,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-03T15:50:23.479173,516,114
6886522514,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-18T22:32:50.219069,286,499
9667476679,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-22T08:15:02.602183,615,6
7474231449,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-26T18:44:21.112699,756,171
6537714388,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-15T21:38:44.968749,361,221
5015629493,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-19T13:12:55.349100,25,441
4467433849,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-11T10:58:16.352146,793,243
8765601772,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-23T13:43:55.743196,713,304
8115778131,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-22T13:15:01.257000,526,5
8963737643,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-03T07:51:11.516709,399,137
7537852544,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-04T18:26:42.329397,406,319
8660206297,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-16T00:52:49.434966,334,66
3442810769,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-04T19:32:08.912966,185,408
3428116280,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-08T15:24:37.420127,55,65
9106056762,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-15T18:46:35.028981,245,498
4680076755,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-25T17:52:51.536976,748,418
4824838803,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-03T19:30:11.037911,946,413
6252864882,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-21T06:15:16.159365,996,367
7141264617,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-15T15:18:31.088402,215,500
5530213482,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-17T03:37:48.548021,437,369
7691166260,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-05T00:33:45.445677,84,64
3749807613,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-12T20:48:56.029523,39,266
4829425048,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-17T15:54:50.950840,265,246
6222280165,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-15T13:54:12.645371,178,385
3605890125,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-09T10:57:13.266406,859,293
9194196378,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-17T21:03:21.644819,315,464
3234278606,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-18T01:27:36.853380,264,297
3850066815,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-26T11:31:02.340510,893,249
7159619661,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-01T18:39:07.188291,199,26
4367580995,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-11T13:04:27.514380,344,399
8572479459,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-15T03:12:49.067284,557,255
5924662203,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-18T03:44:23.977612,951,90
7659836199,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-15T20:54:51.512438,244,315
6775517373,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-17T08:41:53.100032,629,40
1930427819,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-15T13:59:14.079986,655,280
8768488336,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-03T13:12:34.748217,571,39
4789393297,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-20T21:30:34.670561,750,104
5811161965,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-22T21:21:54.320300,634,182
8633095811,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-11T08:21:51.466606,32,144
1639744153,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-16T06:04:15.055893,941,473
8615599166,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-23T01:23:12.730564,926,138
4861149438,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-23T04:25:22.429554,686,105
6000396191,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-20T12:41:21.699603,192,489
1004201248,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-18T07:58:29.466162,392,477
7502144996,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-16T14:01:59.941238,533,363
2671971874,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-26T22:00:42.168520,36,446
1867835419,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-03T02:35:41.553577,203,356
7923014252,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-22T09:03:46.407578,934,158
1109458663,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-25T12:55:53.102496,945,330
9830393713,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-17T19:52:10.605423,233,79
5639013227,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-17T08:23:32.343192,150,477
8463495033,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-02T09:50:33.184763,631,242
1616963987,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-19T22:45:42.119171,649,24
6496700122,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-01T10:28:38.068812,491,82
7422130581,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-12T11:47:26.560144,811,283
6504004690,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-05T05:07:03.116856,474,448
9001594091,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-18T10:15:56.190772,569,282
3561140603,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-09T22:38:54.738555,481,80
9985370172,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-23T15:31:08.691267,183,495
8842636165,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-24T22:54:18.828950,383,264
4964641601,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-26T11:45:24.459171,594,93
8635334634,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-01T14:09:48.691010,917,494
2128713445,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-26T04:28:37.041046,543,376
1852290085,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-12T18:45:01.239905,465,51
9295242396,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-10T06:57:06.900206,81,37
4996944007,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-06T06:13:39.357174,166,459
2723623221,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-13T03:03:08.683032,995,232
4982151132,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-13T01:13:20.087417,377,323
4898275173,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-18T14:24:06.304651,864,146
9927495769,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-05T05:47:04.027106,315,105
2631355498,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-06T16:21:09.371602,151,380
2812044807,LuisaGonzalezEc,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@DanielNoboaOk,2025-01-22T10:03:50.089420,32,251
2364751383,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-13T03:23:08.369177,455,108
9488715564,LuisaGonzalezEc,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@DanielNoboaOk,2025-01-10T18:13:45.238866,591,448
1817706810,LuisaGonzalezEc,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@DanielNoboaOk,2025-01-12T14:46:39.135955,201,475
